Date-Time,Open,High,Low,Close,Volume,Ticker_Symbol
2021-02-08,57.5,57.78,57.2,57.7,2990573,GIS
2021-02-05,56.98,57.66,56.66,57.4,3167021,GIS
2021-02-04,56.75,57.53,56.28,56.9,3195029,GIS
2021-02-03,57.46,57.7,56.42,56.82,3793462,GIS
2021-02-02,57.9,58.35,57.0773,57.62,3810960,GIS
2021-02-01,58.12,58.49,57.05,57.55,5139561,GIS
2021-01-29,59.25,60.19,57.98,58.1,7118863,GIS
2021-01-28,60.35,61.2,58.57,59.36,7919129,GIS
2021-01-27,59.1,61.46,59.01,60.4,7344958,GIS
2021-01-26,57.86,59.215,57.4,59.13,6025212,GIS
2021-01-25,55.92,58.285,55.89,57.9,6959041,GIS
2021-01-22,55.18,56.09,54.76,55.97,4745427,GIS
2021-01-21,55.28,55.53,54.91,55.29,3060134,GIS
2021-01-20,55.62,55.68,54.52,55.34,4428377,GIS
2021-01-19,56.62,56.63,55.625,55.67,3898535,GIS
2021-01-15,55.72,56.67,55.15,56.24,8579306,GIS
2021-01-14,55.42,55.76,54.48,55.75,6436311,GIS
2021-01-13,54.56,55.79,54.14,55.39,8175058,GIS
2021-01-12,55.45,55.5146,53.96,54.37,10142822,GIS
2021-01-11,56.38,56.67,55.4,55.57,5552074,GIS
2021-01-08,58.0,58.09,56.22,56.4,6715076,GIS
2021-01-07,58.5,58.82,57.94,57.95,3395656,GIS
2021-01-06,58.98,59.58,58.82,58.94,3630412,GIS
2021-01-05,58.96,59.65,58.55,59.09,2739242,GIS
2021-01-04,58.58,59.19,57.81,59.03,4513492,GIS
2020-12-31,58.53,58.87,58.1,58.8,3378180,GIS
2020-12-30,59.06,59.22,58.53,58.56,1955644,GIS
2020-12-29,59.4,59.82,58.96,59.15,2328883,GIS
2020-12-28,59.22,59.42,58.92,59.35,2655005,GIS
2020-12-24,58.75,59.16,58.619,59.13,1127449,GIS
2020-12-23,58.67,59.25,58.62,58.99,2521124,GIS
2020-12-22,58.9,58.96,58.29,58.6,2771166,GIS
2021-02-23,20.29,20.46,20.05,20.21,2227194,WEN
2021-02-22,20.6,20.605,20.25,20.3,2935974,WEN
2021-02-19,20.87,20.91,20.54,20.66,1689414,WEN
2021-02-18,20.35,20.975,20.23,20.83,2100248,WEN
2021-02-17,20.64,20.68,20.38,20.44,1448049,WEN
2021-02-16,21.0,21.0,20.62,20.7,3048966,WEN
2021-02-12,20.85,21.05,20.67,21.04,1961729,WEN
2021-02-11,21.09,21.1,20.63,20.87,1982653,WEN
2021-02-10,21.15,21.155,20.89,21.08,1453795,WEN
2021-02-09,20.9,21.27,20.72,21.065,2717612,WEN
2021-02-08,21.21,21.24,20.655,20.745,5747799,WEN
2021-02-05,21.15,21.415,21.095,21.24,1730105,WEN
2021-02-04,20.83,21.305,20.71,21.07,3149781,WEN
2021-02-03,20.76,20.8812,20.55,20.735,4195559,WEN
2021-02-02,20.42,21.02,20.19,20.69,1988971,WEN
2021-02-01,20.52,20.65,20.27,20.43,4378540,WEN
2021-01-29,20.54,20.86,20.37,20.4,2262055,WEN
2021-01-28,20.7,20.95,20.2082,20.63,2724480,WEN
2021-01-27,21.17,21.35,20.49,20.66,4861256,WEN
2021-01-26,20.75,21.19,20.51,21.07,3535854,WEN
2021-01-25,20.82,20.9211,20.53,20.75,3954973,WEN
2021-01-22,21.13,21.25,20.71,20.85,2126101,WEN
2021-01-21,21.41,21.5709,21.21,21.24,1457748,WEN
2021-01-20,21.74,21.95,21.265,21.455,2828463,WEN
2021-01-19,21.67,21.88,21.315,21.78,2550771,WEN
2021-01-15,20.83,21.925,20.73,21.65,4304436,WEN
2021-01-14,20.69,21.05,20.6444,20.86,2494754,WEN
2021-01-13,20.8,20.815,20.49,20.59,2939635,WEN
2021-01-12,21.24,21.25,20.725,20.8,3031196,WEN
2021-01-11,21.19,21.46,21.07,21.13,1807292,WEN
2021-01-08,21.1888,21.7,20.94,21.51,2447586,WEN
2021-01-07,21.47,21.55,21.03,21.11,2717607,WEN
2021-01-06,21.56,21.8,21.2711,21.54,3040766,WEN
2021-01-05,21.45,21.5837,21.18,21.53,2485104,WEN
2021-01-04,21.931,21.98,21.35,21.38,2226191,WEN
2020-12-31,21.97,22.04,21.75,21.92,1205850,WEN
2020-12-30,22.23,22.4,21.9,21.96,1278499,WEN
2020-12-29,22.83,22.83,22.13,22.26,1240439,WEN
2020-12-28,22.53,22.88,22.45,22.62,1272809,WEN
2020-12-24,22.28,22.48,22.205,22.45,744297,WEN
2020-12-23,22.44,22.53,22.12,22.23,1792509,WEN
2020-12-22,22.61,22.6996,22.26,22.37,1559656,WEN
2021-02-23,105.6,106.73,103.94,104.65,1795798,YUM
2021-02-22,104.42,105.54,103.76,105.01,2097608,YUM
2021-02-19,105.53,106.06,104.93,105.13,1726755,YUM
2021-02-18,103.93,105.89,103.93,105.37,1485616,YUM
2021-02-17,104.74,105.43,103.95,104.34,2263027,YUM
2021-02-16,105.67,106.18,104.97,105.6,1904318,YUM
2021-02-12,105.45,105.9,104.53,105.47,1163791,YUM
2021-02-11,104.75,105.98,104.26,105.48,1791337,YUM
2021-02-10,103.78,105.34,102.985,104.82,1989998,YUM
2021-02-09,103.41,103.962,102.25,103.12,1597869,YUM
2021-02-08,104.82,105.11,102.785,103.36,1946966,YUM
2021-02-05,103.35,105.89,103.35,105.34,2266228,YUM
2021-02-04,105.44,105.88,102.85,102.99,2777185,YUM
2021-02-03,105.79,106.15,104.73,104.73,1606784,YUM
2021-02-02,104.31,106.92,103.64,106.3,1824905,YUM
2021-02-01,102.24,103.71,101.64,103.06,1782226,YUM
2021-01-29,102.09,103.24,101.18,101.49,1901294,YUM
2021-01-28,102.25,104.2,102.08,102.53,1827261,YUM
2021-01-27,105.54,105.66,101.79,102.02,1914659,YUM
2021-01-26,105.65,107.2299,103.93,106.34,1834490,YUM
2021-01-25,106.29,106.38,104.26,105.26,1495526,YUM
2021-01-22,107.36,107.61,106.07,107.09,951381,YUM
2021-01-21,109.5,109.5,107.87,107.88,1199384,YUM
2021-01-20,107.65,109.63,107.42,109.41,1543746,YUM
2021-01-19,106.96,108.0,106.75,107.39,1748438,YUM
2021-01-15,107.52,107.52,106.0,106.62,1163527,YUM
2021-01-14,107.78,109.66,107.31,107.78,1497885,YUM
2021-01-13,107.12,107.73,106.28,107.15,1538817,YUM
2021-01-12,107.49,108.451,106.475,107.67,1167256,YUM
2021-01-11,106.8,108.04,106.585,107.67,1329134,YUM
2021-01-08,105.81,107.45,105.6199,107.15,1252232,YUM
2021-01-07,106.5,106.99,105.28,105.6,2222883,YUM
2021-01-06,105.63,106.7,105.39,106.41,1352714,YUM
2021-01-05,105.64,106.35,105.2,105.83,1475325,YUM
2021-01-04,109.02,109.02,104.86,105.82,2058186,YUM
2020-12-31,108.74,109.175,107.38,108.56,1651799,YUM
2020-12-30,109.35,110.66,109.33,109.51,1267853,YUM
2020-12-29,109.63,110.56,109.4,109.45,1818269,YUM
2020-12-28,108.49,109.85,107.38,109.78,1791459,YUM
2020-12-24,107.22,107.69,106.94,107.54,340393,YUM
2020-12-23,107.16,107.93,106.79,106.79,884783,YUM
2020-12-22,108.06,108.315,107.02,107.4,1199253,YUM
2021-02-23,228.34,230.9,222.82,230.55,110489,VMI
2021-02-22,228.47,236.72,224.0,230.41,247589,VMI
2021-02-19,224.7,236.845,222.67,231.34,604454,VMI
2021-02-18,223.65,228.0,222.06,224.54,437304,VMI
2021-02-17,225.22,226.215,222.41,225.33,211703,VMI
2021-02-16,225.46,229.55,224.79,226.82,143246,VMI
2021-02-12,222.73,225.47,221.66,225.0,106255,VMI
2021-02-11,222.67,224.205,221.06,223.22,191754,VMI
2021-02-10,220.01,221.955,216.8401,221.1,156576,VMI
2021-02-09,221.21,221.21,217.9301,219.09,163713,VMI
2021-02-08,214.69,220.42,213.97,220.03,144563,VMI
2021-02-05,210.25,212.705,207.25,212.42,133806,VMI
2021-02-04,209.04,209.04,206.01,208.57,112738,VMI
2021-02-03,204.63,208.76,203.97,206.66,166382,VMI
2021-02-02,197.66,205.11,195.915,205.1,170727,VMI
2021-02-01,195.01,195.57,192.4,195.09,203023,VMI
2021-01-29,195.0,195.0,191.13,192.92,146323,VMI
2021-01-28,196.23,196.42,193.02,195.66,137615,VMI
2021-01-27,198.21,201.44,193.1,194.55,187481,VMI
2021-01-26,209.46,209.46,202.1092,202.54,85067,VMI
2021-01-25,208.58,211.18,205.11,209.0,144297,VMI
2021-01-22,207.71,209.51,205.28,208.75,153531,VMI
2021-01-21,211.79,213.72,206.82,208.93,104330,VMI
2021-01-20,216.12,217.33,211.56,211.94,260985,VMI
2021-01-19,208.72,215.0,208.4,214.86,217234,VMI
2021-01-15,206.34,208.046,201.42,207.59,135709,VMI
2021-01-14,209.4,212.39,207.5,208.34,215814,VMI
2021-01-13,206.35,210.0,204.95,209.4,303683,VMI
2021-01-12,200.59,209.57,200.59,206.2,233639,VMI
2021-01-11,189.85,200.0,189.85,199.61,148419,VMI
2021-01-08,195.23,195.23,190.0,191.58,149689,VMI
2021-01-07,190.6,195.0,188.01,194.5,143758,VMI
2021-01-06,179.34,191.265,179.34,189.53,204884,VMI
2021-01-05,172.05,177.12,172.05,176.11,66090,VMI
2021-01-04,175.99,177.3748,170.53,173.21,91732,VMI
2020-12-31,174.26,176.31,173.04,174.93,64114,VMI
2020-12-30,172.37,175.24,172.37,174.36,79937,VMI
2020-12-29,172.16,172.52,169.95,171.15,62870,VMI
2020-12-28,173.35,174.06,170.82,171.21,88376,VMI
2020-12-24,172.84,172.84,171.32,172.06,20633,VMI
2020-12-23,173.87,174.06,171.88,171.91,89172,VMI
2020-12-22,173.18,174.5,171.4,173.4,79896,VMI
2021-02-23,214.5,215.7,210.43,211.32,3243046,MCD
2021-02-22,211.5,213.0,209.69,212.06,2909527,MCD
2021-02-19,215.29,215.73,211.97,212.24,3181592,MCD
2021-02-18,213.29,215.8601,212.65,215.43,2190987,MCD
2021-02-17,213.96,214.89,212.63,213.45,3262449,MCD
2021-02-16,214.37,216.94,213.83,215.03,2893080,MCD
2021-02-12,214.0,214.7,212.99,213.9,2781322,MCD
2021-02-11,214.54,214.8,212.4,214.27,2583649,MCD
2021-02-10,216.88,217.31,213.81,214.4,3147379,MCD
2021-02-09,212.07,216.18,211.77,215.98,3029604,MCD
2021-02-08,212.53,212.99,209.96,211.58,2696298,MCD
2021-02-05,212.59,214.18,212.01,212.58,2600218,MCD
2021-02-04,210.0,212.11,208.67,211.03,2777644,MCD
2021-02-03,208.35,209.99,207.93,208.71,3020703,MCD
2021-02-02,208.09,212.63,207.645,209.76,2764028,MCD
2021-02-01,208.48,209.69,206.6,207.93,2812476,MCD
2021-01-29,205.11,209.4,203.11,207.84,5203314,MCD
2021-01-28,208.63,210.36,205.13,206.82,5401592,MCD
2021-01-27,212.39,213.15,207.0,207.0,5464011,MCD
2021-01-26,212.51,215.51,212.17,215.38,2907817,MCD
2021-01-25,212.22,214.05,210.56,213.34,2615384,MCD
2021-01-22,212.51,214.14,211.17,213.38,2196479,MCD
2021-01-21,214.06,215.96,213.32,213.53,2676309,MCD
2021-01-20,210.15,214.41,209.63,213.63,4077731,MCD
2021-01-19,210.68,211.0,207.88,209.09,3331595,MCD
2021-01-15,207.97,210.7,207.4203,209.91,3593732,MCD
2021-01-14,212.1,212.67,208.0,208.5,3666716,MCD
2021-01-13,210.91,213.13,210.9046,212.09,2069926,MCD
2021-01-12,213.69,214.33,210.94,211.6,2934036,MCD
2021-01-11,215.09,216.12,213.1234,214.23,2545893,MCD
2021-01-08,212.9,216.12,212.23,215.87,2639146,MCD
2021-01-07,213.22,213.22,210.56,211.98,3142014,MCD
2021-01-06,211.3,211.7083,209.03,211.0,3083426,MCD
2021-01-05,210.18,211.95,209.62,211.48,2576065,MCD
2021-01-04,214.49,214.72,208.22,210.22,4055409,MCD
2020-12-31,211.25,214.93,210.78,214.58,2610914,MCD
2020-12-30,212.96,213.36,211.28,211.56,1854990,MCD
2020-12-29,214.64,215.78,212.45,212.71,1665725,MCD
2020-12-28,212.99,214.88,212.19,214.02,2515447,MCD
2020-12-24,212.12,212.74,211.14,211.39,1047650,MCD
2020-12-23,212.3,213.4338,211.79,212.02,1658765,MCD
2020-12-22,211.2,212.905,210.37,211.92,2773709,MCD
2021-02-23,124.36,125.76,123.14,124.86,1393460,SAP
2021-02-22,126.09,126.895,125.56,125.73,739862,SAP
2021-02-19,128.15,128.2,126.54,126.82,773759,SAP
2021-02-18,127.1,129.125,126.3,128.68,1197402,SAP
2021-02-17,126.84,127.14,125.28,126.31,1692041,SAP
2021-02-16,131.2,131.46,130.39,130.76,587930,SAP
2021-02-12,130.91,132.005,130.79,131.93,799751,SAP
2021-02-11,131.89,132.78,131.54,132.52,781993,SAP
2021-02-10,131.36,131.36,129.1,129.67,701480,SAP
2021-02-09,130.88,132.15,130.76,131.54,624202,SAP
2021-02-08,131.72,132.04,130.725,131.5,554762,SAP
2021-02-05,131.13,131.475,130.2,130.29,572511,SAP
2021-02-04,131.24,132.51,130.76,132.31,732729,SAP
2021-02-03,129.97,131.4,129.69,130.61,835273,SAP
2021-02-02,130.01,130.48,128.84,129.56,1308456,SAP
2021-02-01,130.13,130.14,128.52,129.56,1314671,SAP
2021-01-29,129.81,130.27,126.09,126.2,2396687,SAP
2021-01-28,130.81,132.5155,130.34,130.44,1437178,SAP
2021-01-27,131.85,133.66,130.65,132.19,1829744,SAP
2021-01-26,132.18,134.98,132.11,134.88,1883943,SAP
2021-01-25,127.68,133.6,126.64,129.63,1742148,SAP
2021-01-22,126.49,128.36,126.27,127.48,934341,SAP
2021-01-21,127.6,128.13,126.82,127.9,797570,SAP
2021-01-20,126.74,128.03,126.63,127.63,917160,SAP
2021-01-19,126.46,127.245,125.24,127.08,892472,SAP
2021-01-15,125.53,126.35,124.36,125.0,1564431,SAP
2021-01-14,126.01,127.29,125.865,126.1,1060644,SAP
2021-01-13,128.7,129.105,128.04,128.06,871338,SAP
2021-01-12,129.33,129.59,127.9075,129.4,633981,SAP
2021-01-11,128.04,129.76,127.99,129.3,1335211,SAP
2021-01-08,130.16,131.34,128.96,131.16,909825,SAP
2021-01-07,128.06,129.48,127.81,128.8,981390,SAP
2021-01-06,129.0,130.85,128.44,129.74,999973,SAP
2021-01-05,129.06,130.3167,128.89,129.98,879803,SAP
2021-01-04,131.66,131.8,127.63,129.24,1005429,SAP
2020-12-31,130.67,130.86,129.65,130.39,378957,SAP
2020-12-30,130.55,131.305,130.33,130.64,407213,SAP
2020-12-29,131.95,132.36,129.81,129.95,1058540,SAP
2020-12-28,129.34,131.0,128.08,130.91,1616092,SAP
2020-12-24,125.92,126.31,125.6,126.06,223452,SAP
2020-12-23,126.84,127.052,125.8,126.0,616748,SAP
2020-12-22,126.45,126.76,125.58,125.93,860460,SAP
2021-02-23,364.0,369.03,358.36,366.74,639131,DPZ
2021-02-22,371.0,371.99,361.19,365.16,767991,DPZ
2021-02-19,378.08,378.24,371.0,371.46,501158,DPZ
2021-02-18,375.67,378.9,374.46,377.14,303910,DPZ
2021-02-17,377.1,377.1,370.67,376.49,534195,DPZ
2021-02-16,386.17,387.46,377.68,377.92,469557,DPZ
2021-02-12,385.07,388.05,382.31,385.17,355166,DPZ
2021-02-11,383.27,385.9427,380.99,385.2,462202,DPZ
2021-02-10,384.02,386.48,381.09,382.06,463799,DPZ
2021-02-09,380.3,384.3,379.04,382.96,398819,DPZ
2021-02-08,375.29,380.4899,374.51,380.06,443551,DPZ
2021-02-05,374.07,382.1,373.49,377.23,518670,DPZ
2021-02-04,373.77,374.465,371.0,373.0,456482,DPZ
2021-02-03,376.68,379.85,372.0,373.33,495562,DPZ
2021-02-02,374.6,382.87,373.64,377.22,448073,DPZ
2021-02-01,370.0,375.99,368.2512,371.42,471728,DPZ
2021-01-29,371.33,376.98,369.71,370.76,506348,DPZ
2021-01-28,378.24,378.24,366.5,371.6,763335,DPZ
2021-01-27,376.87,381.0,371.04,376.91,635706,DPZ
2021-01-26,378.5,380.99,374.0,378.84,581595,DPZ
2021-01-25,381.24,384.0,376.65,378.49,424224,DPZ
2021-01-22,381.57,381.57,375.86,380.37,341370,DPZ
2021-01-21,379.0,382.74,376.0,381.12,500710,DPZ
2021-01-20,373.5,379.225,371.0,379.0,412757,DPZ
2021-01-19,377.9,379.615,372.58,372.65,510426,DPZ
2021-01-15,374.8,377.23,371.34,375.23,494807,DPZ
2021-01-14,385.43,385.43,373.64,373.8,655773,DPZ
2021-01-13,385.0,387.89,381.82,381.86,443006,DPZ
2021-01-12,391.91,394.31,384.2,385.5,560256,DPZ
2021-01-11,389.51,397.4,387.95,390.54,629808,DPZ
2021-01-08,382.28,388.94,381.19,388.83,491557,DPZ
2021-01-07,378.11,387.29,378.11,383.19,528984,DPZ
2021-01-06,378.01,385.7,377.42,384.87,629734,DPZ
2021-01-05,378.0,382.22,377.805,381.34,547314,DPZ
2021-01-04,383.0,383.295,377.02,379.5,663412,DPZ
2020-12-31,384.6,385.4,379.62,383.46,425726,DPZ
2020-12-30,385.7,389.88,383.62,384.62,491947,DPZ
2020-12-29,399.04,400.0,382.425,384.36,929351,DPZ
2020-12-28,400.11,403.62,396.535,400.18,587278,DPZ
2020-12-24,402.52,404.56,395.66,396.73,184260,DPZ
2020-12-23,398.0,404.57,396.18,403.75,566925,DPZ
2020-12-22,396.37,398.72,392.71,398.72,438608,DPZ
2021-02-23,159.96,161.12,156.955,158.99,49380,ALG
2021-02-22,155.29,161.79,155.29,159.21,31600,ALG
2021-02-19,150.99,157.05,150.83,155.92,40658,ALG
2021-02-18,151.37,151.37,149.32,150.06,32674,ALG
2021-02-17,150.13,151.94,149.49,151.39,30987,ALG
2021-02-16,150.82,151.235,149.3,150.42,31944,ALG
2021-02-12,150.17,150.17,147.32,149.5,32331,ALG
2021-02-11,147.43,149.41,145.56,149.39,55576,ALG
2021-02-10,150.25,150.25,145.46,147.14,113226,ALG
2021-02-09,149.0,151.62,148.48,149.75,51572,ALG
2021-02-08,148.4,150.45,147.555,149.0,124503,ALG
2021-02-05,149.0,149.0,146.49,147.1,29032,ALG
2021-02-04,147.54,149.18,146.95,148.44,43762,ALG
2021-02-03,148.54,149.6,146.94,148.18,78851,ALG
2021-02-02,145.0,149.41,145.0,149.2,33243,ALG
2021-02-01,140.32,143.57,137.92,142.73,34455,ALG
2021-01-29,142.2,143.8,139.59,139.59,45724,ALG
2021-01-28,146.79,146.79,142.76,142.93,50177,ALG
2021-01-27,147.58,148.8,143.5252,145.03,86872,ALG
2021-01-26,152.82,153.52,149.855,150.66,66857,ALG
2021-01-25,152.66,153.655,150.51,152.82,51945,ALG
2021-01-22,151.46,154.34,151.46,153.79,27497,ALG
2021-01-21,152.97,153.87,150.33,152.82,67474,ALG
2021-01-20,152.14,154.66,151.46,152.94,40514,ALG
2021-01-19,152.69,153.47,150.96,152.63,61306,ALG
2021-01-15,149.33,153.0,147.76,151.5,61280,ALG
2021-01-14,149.09,152.79,149.09,152.07,37011,ALG
2021-01-13,147.74,149.55,144.64,148.32,92094,ALG
2021-01-12,141.95,148.69,141.95,148.62,51791,ALG
2021-01-11,142.72,146.15,141.6346,142.17,32592,ALG
2021-01-08,148.7,148.7,143.38,144.57,52576,ALG
2021-01-07,150.85,151.95,146.1,149.43,44850,ALG
2021-01-06,142.44,154.63,142.44,150.85,71632,ALG
2021-01-05,137.74,142.44,137.74,140.44,33705,ALG
2021-01-04,137.95,139.99,135.63,137.74,36679,ALG
2020-12-31,135.39,139.4,135.39,137.95,25093,ALG
2020-12-30,136.0,138.28,135.68,136.22,33453,ALG
2020-12-29,140.46,140.46,134.29,136.38,31994,ALG
2020-12-28,139.62,141.48,138.88,138.88,28043,ALG
2020-12-24,138.95,139.94,137.4638,137.83,13483,ALG
2020-12-23,135.76,138.57,135.64,137.66,23880,ALG
2020-12-22,136.74,138.43,136.02,136.3,17251,ALG
